40.455207 156.111403
74.567538 58.567174
20.401726 303.919612
25.156676 329.312564
28.871177 132.651463
19.784982 320.252671
19.951127 189.454763
69.120656 66.049302
71.611877 62.815501
62.902142 51.540364
23.640421 242.963196
32.920344 216.906985
28.737805 107.036222
20.909595 219.748675
23.003339 252.896528
37.863499 173.731556
43.485625 69.503929
26.871611 296.768492
59.258749 56.637932
45.725689 256.777031
62.181220 157.224479
58.352210 87.096321
55.023593 95.604694
45.314853 86.972000
15.088637 292.331031
18.406191 267.923565
20.078502 187.283232
44.158928 135.547961
79.252993 53.309925
30.483762 243.765403
27.653601 283.814668
39.435475 64.873526
29.570445 256.892318
72.822465 121.989614
36.614540 121.301334
26.557916 301.334024
26.476577 305.132980
28.843707 264.926308
19.075020 253.402752
40.293395 104.723189
50.862653 108.148780
39.105899 109.817290
26.785844 149.298910
14.392699 314.402161
25.788606 317.373363
20.087190 234.411211
31.977764 226.608791
29.440150 256.821181
40.669381 154.780987
39.589995 322.417775
53.012130 101.097255
27.407661 289.017399
67.617340 137.470453
54.262151 195.357253
32.804610 216.618539
21.008137 290.797214
39.244211 163.427941
29.601576 170.222530
30.749342 120.318919
48.606090 116.754723
22.455721 262.625319
37.034951 89.425372
61.461160 53.248352
26.271901 123.262727
19.786505 319.627195
55.898921 186.146007
29.417586 257.859113
52.925353 101.449931
45.570110 129.215628
28.332443 136.495387
65.761963 72.112710
28.335315 181.783131
35.359253 128.781159
31.257642 155.928750
38.886040 331.702989
19.646287 242.963661
24.934186 133.736098
14.376366 315.100293
68.849890 66.646228
44.782674 132.188883
49.645349 113.051376
46.501496 125.178166
50.993933 107.897535
27.856235 112.250580
34.576640 100.084443
41.163545 101.107334
35.823722 125.653005
47.707214 59.871949
27.757600 282.609101
31.890488 227.801989
29.372243 257.536444
24.907611 335.373518
32.192527 111.572683
34.002739 205.660172
34.850734 98.552706
23.553777 244.096941
29.087463 174.576815
41.540261 149.476161
36.550560 183.901442
43.131596 141.240265
50.067723 110.863962
41.125409 151.300411
60.246292 83.021421
24.841719 223.792537
29.515572 128.469952
32.843837 108.260766
66.959744 139.602791
38.721958 111.392988
32.065750 224.950693
32.139141 224.274710
41.679763 297.168095
20.668639 224.149952
46.444642 124.852118
38.164900 68.372333
72.718617 61.160314
32.733467 87.097633
55.356653 94.960953
67.132221 69.766103
24.866878 167.692302
33.303503 84.668895
41.033480 76.027586
17.206971 297.742531
29.544347 128.012784
23.917555 237.173574
23.325970 247.925620
19.576954 244.354627
59.576760 83.774223
50.696437 72.471289
27.262800 193.829198
32.610650 219.536510
71.775883 124.892481
31.651509 229.218500
42.529559 96.210578
27.325332 289.578601
17.837056 282.463642
26.247111 307.149026
37.882863 345.741133
58.205526 87.625773
14.850049 299.800173
21.487687 280.350272
53.409449 99.763042
35.539537 76.431792
65.013718 73.153010
25.321125 325.045870
29.094637 263.499712
54.029516 98.501533
53.840539 197.701562
42.278153 96.804471
53.612479 99.575275
27.327084 193.257311
35.079440 78.072410
28.949350 265.092202
41.990555 146.484646
41.983700 97.970922
54.587741 96.806015
27.776970 282.065400
25.584613 214.581682
13.944305 330.233229
30.626768 241.234230
39.980132 105.561299
34.971313 195.723045
19.580174 195.314209
45.873785 128.260016
65.386222 72.158019
26.152493 206.050341
34.655768 132.642272
44.863854 52.878115
45.320778 260.426465
59.417332 168.838888
42.643664 142.709647
43.231914 140.481725
26.746550 300.550737
31.864065 90.822744
24.720018 338.835105
13.798122 335.984359
24.923390 222.232805
25.003090 332.499853
21.272714 286.307057
38.043664 86.009791
34.721566 198.588581
55.529583 188.154082
49.118329 114.400311
49.186536 76.330335
53.999526 98.739778
39.293829 81.793283
58.399313 87.024925
40.572602 155.079287
44.879367 131.625046
50.010537 222.514958
16.165626 328.223915
19.635160 324.476959
17.716531 228.172998
24.314017 349.284899
43.342685 139.576051
31.291013 93.495775
27.628342 113.559245
36.302671 184.438770
18.771823 346.770914
20.521690 302.212755
34.535227 133.624057
21.753821 275.238648
35.870535 189.353649
19.382180 330.566015
40.662263 154.516180
19.946626 236.909338
51.426315 106.481965
38.100020 170.653866
26.233712 307.725773
34.164947 101.762951
27.535884 284.535511
23.037119 252.021733
30.141162 249.198290
21.484467 210.882360
38.921059 165.890821
29.757107 101.068484
65.482677 72.038147
48.865671 115.669860
41.414981 150.774781
33.766028 206.934420
19.929077 315.945702
29.189127 104.510086
45.789313 127.945751
49.353233 227.349568
30.780939 239.190398
68.568522 134.354685
37.063551 71.729669
36.704524 121.282880
24.944958 223.224096
21.452359 169.426579
50.473192 54.942110
29.668006 127.373974
31.706382 229.931632
66.687061 70.182118
22.754262 257.210764
56.280034 61.252170
35.532447 127.958525
57.660087 89.088960
15.626101 277.284211
43.851378 91.140152
49.756473 56.122226
25.547975 322.533374
60.803059 162.918412
38.966310 110.603546
68.605776 66.876121
31.412455 232.823525
63.319294 50.914504
29.665431 169.141458
24.646961 341.595447
47.728338 80.033249
15.419845 283.396028
44.334142 269.295161
26.081321 311.702556
29.694428 253.203903
73.291430 120.658148
78.301018 108.384164
25.084427 165.283379
74.569422 117.386290
40.754344 102.779683
29.196951 261.264626
29.387404 259.226068
49.602070 56.438049
28.543932 269.138790
24.290691 139.309637
44.780174 132.084260
32.674498 87.377869
36.897718 179.714696
35.767411 94.898017
28.452938 180.616154
45.331436 129.697213
38.006703 171.765936
26.622496 201.454569
50.648315 72.614684
13.538429 345.877342
69.532901 131.410336
33.852787 206.366918
20.788738 177.489426
43.381415 279.050662
32.690586 145.981446
52.518130 102.806938
29.119268 104.549107
34.388618 134.568502
32.177218 224.787291
60.524891 54.626538
75.287426 57.883631
29.578316 255.196429
27.330413 115.596570
43.962636 90.797225
38.497052 337.304319
26.445752 121.968776
26.245684 123.540489
47.271073 60.764363
52.925213 101.598671
59.651906 83.656330
62.425021 52.024162
18.550821 264.694046
25.973580 208.642434
34.375789 201.157023
64.177728 74.730569
16.480660 318.298968
72.922812 60.573004
47.315130 121.699023
34.033327 136.235930
16.404821 321.110577
18.043131 276.343466
22.764169 256.537757
37.233238 177.549632
37.659590 116.207545
45.358850 259.846977
27.156625 195.436050
40.393867 156.822061
31.902107 113.132446
16.631765 315.043564
34.296449 203.037677
44.266693 90.113590
27.491715 285.801720
24.427334 345.317193
56.247145 184.411853
50.133313 55.312512
15.192082 289.461347
66.127045 71.405624
43.357687 279.033039
45.633983 128.491355
72.023730 61.879215
46.915257 123.183444
47.009927 61.479579
65.678716 72.205819
29.147117 130.935079
50.180983 221.330540
26.001746 313.074934
79.734384 52.582420
29.197582 259.624179
22.826617 256.580245
46.048277 84.781651
54.259512 98.167748
22.410110 158.169217
36.468448 122.431452
44.336604 67.305627
57.999295 87.607629
42.833899 142.886488
39.530163 80.776248
31.226568 235.267542
20.950762 175.489325
19.181284 252.195509
51.307930 106.294473
51.253140 53.379526
18.209312 273.225076
36.470216 122.728222
47.324036 242.872936
40.095638 158.280935
45.360059 259.685418
64.125071 149.687669
18.789111 346.881820
40.813257 307.435467
25.323105 324.776403
18.688928 348.490142
58.129785 58.431192
20.402016 228.469965
25.893808 210.089019
27.101399 146.419535
37.678783 116.349731
65.099389 72.746907
19.756011 240.504343
73.362375 60.093744
26.760687 299.518727
17.843469 282.105565
34.948766 130.663074
36.504698 122.451921
40.698455 153.907953
24.448675 346.027564
38.538533 336.383927
18.311733 271.334539
19.186557 251.729950
46.315657 126.320766
28.990766 131.877997
27.766017 282.697819
49.786690 74.921551
34.713856 99.373145
25.172760 329.170068
25.326528 162.958023
16.080312 332.075354
30.447973 244.139263
49.463666 75.556368
46.215440 63.038778
31.116616 94.528057
33.887075 137.571092
37.299923 117.824135
56.253415 91.890435
27.375839 289.781513
37.722530 173.304749
19.215164 335.026639
38.526193 168.550036
55.697945 94.129726
26.889532 296.895498
37.840931 115.541051
65.346171 72.889233
40.118642 158.027420
45.059293 87.776107
75.995278 56.962626
30.657652 96.492195
41.517993 59.878867
25.375667 325.947046
24.864979 168.055439
13.591606 344.787986
45.746743 256.464819
34.876631 197.037654
38.889717 110.850240
71.653467 125.168037
21.768809 206.702641
28.039154 278.448746
25.543575 160.706473
26.965193 147.790979
59.023844 170.957295
28.703965 178.575158
24.626680 340.092281
13.899292 332.153671
74.258271 58.999807
46.469569 124.504524
41.055265 151.641486
36.825296 120.528271
19.008520 340.523408
64.328675 148.805349
20.580446 299.990799
39.874241 160.228203
15.781341 272.994853
16.221680 261.320923
42.993897 141.306257
51.953132 52.313901
23.119935 250.449959
30.036737 250.139203
24.288446 232.736304
41.993457 73.277837
29.379048 128.831359
37.977450 114.813788
39.841013 159.070062
50.995494 215.655487
65.572948 72.490418
28.109395 184.184861
42.927788 94.530578
17.428950 291.652797
26.241539 153.825722
18.404957 268.727654
38.514203 168.720718
60.763504 54.338291
26.699097 299.881888
21.627038 279.260495
29.938240 125.083509
28.645022 107.441734
21.830887 274.201110
77.290839 55.654215
55.739006 94.047632
29.632034 127.467115
46.835894 246.913276
14.068276 326.486171
56.137070 92.508614
38.563936 168.199252
28.735092 267.225056
46.690195 123.855616
26.254539 307.652846
24.040804 236.506644
51.913514 69.794417
42.783895 143.298538
18.128409 220.385122
52.715584 101.979957
41.991479 146.730227
41.881415 147.042759
73.313575 60.178469
35.689175 189.159739
27.633997 142.189764
25.062574 132.425877
19.867800 238.010830
32.082157 149.513177
34.880395 197.383603
67.751885 68.368113
54.733738 64.336970
40.200030 156.732990
20.431750 228.610413
27.213517 194.002024
26.571501 202.140324
74.320375 59.189749
48.156209 117.815919
66.621522 70.530568
32.420883 147.649703
45.722632 85.765921
42.223129 145.419489
22.672799 258.194193
16.285865 260.115271
35.993442 187.308852
72.916266 60.804393
52.942593 101.143978
35.915195 188.647753
19.334497 331.641683
24.812096 337.394620
37.531553 116.936918
30.720001 241.579359
73.366560 60.337828
24.507582 137.480207
48.732807 116.294076
45.544633 129.270583
38.938852 82.624960
31.723545 91.680232
21.025758 291.062379
27.078688 195.627424
70.872941 63.868897
38.537105 336.345018
53.520568 199.756049
67.910586 68.517145
43.651140 92.202269
38.135963 170.656918
47.573001 80.433493
40.192756 62.949470
39.630856 161.326417
49.841853 112.056711
50.106660 110.886884
31.794779 228.726806
46.547905 62.373833
46.574436 249.214499
30.859316 238.779067
65.938820 71.799532
24.722635 339.036617
57.484883 88.941588
33.144025 214.473350
18.484150 213.175582
26.192051 206.522498
27.310101 144.611853
44.629769 266.462240
21.585019 278.636186
32.529906 220.502820
34.879720 98.636443
29.172281 259.921129
22.058047 202.391602
24.624278 341.770125
33.048856 213.698302
47.238031 81.433238
55.035980 63.609318
34.835359 79.118269
39.720552 160.144756
17.621162 286.710210
59.503434 168.738877
28.213352 183.613190
32.846607 217.621638
46.899102 246.426152
18.088240 275.914740
48.126851 236.370202
